"6","1912","0",NULL
"2","1911","0",NULL
"3","1911","0",NULL
"4","1911","0",NULL
"5","1911","0",NULL
"6","1911","0",NULL
"2","1910","0",NULL
"3","1910","0",NULL
"4","1910","0",NULL
"5","1910","0",NULL
"6","1910","0",NULL
"2","1909","0",NULL
"3","1909","0",NULL
"4","1909","0",NULL
"5","1909","0",NULL
"6","1909","0",NULL
"2","1908","0",NULL
"3","1908","0",NULL
"4","1908","0",NULL
"5","1908","0",NULL
"6","1908","0",NULL
"6","1907","0",NULL
"2","1907","0",NULL
"3","1907","0",NULL
"4","1907","0",NULL
"5","1907","0",NULL
"2","1906","0",NULL
"3","1906","0",NULL
"4","1906","0",NULL
"5","1906","0",NULL
"6","1906","0",NULL
"2","1905","0",NULL
"3","1905","0",NULL
"4","1905","0",NULL
"5","1905","0",NULL
"6","1905","0",NULL
"5","1904","0",NULL
"6","1904","0",NULL
"2","1904","0",NULL
"3","1904","0",NULL
"4","1904","0",NULL
"2","1903","0",NULL
"3","1903","0",NULL
"4","1903","0",NULL
"5","1903","0",NULL
"6","1903","0",NULL
"2","1902","0",NULL
"3","1902","0",NULL
"4","1902","0",NULL
"5","1902","0",NULL
"6","1902","0",NULL
"4","1901","0",NULL
"5","1901","0",NULL
"6","1901","0",NULL
"2","1901","0",NULL
"3","1901","0",NULL
"2","1900","0",NULL
"3","1900","0",NULL
"4","1900","0",NULL
"5","1900","0",NULL
"6","1900","0",NULL
"2","1899","0",NULL
"3","1899","0",NULL
"4","1899","0",NULL
"5","1899","0",NULL
"6","1899","0",NULL
"3","1898","0",NULL
"4","1898","0",NULL
"5","1898","0",NULL
"6","1898","0",NULL
"2","1898","0",NULL
"2","1897","0",NULL
"3","1897","0",NULL
"4","1897","0",NULL
"5","1897","0",NULL
"6","1897","0",NULL
"2","1896","0",NULL
"3","1896","0",NULL
"4","1896","0",NULL
"5","1896","0",NULL
"6","1896","0",NULL
"2","1895","0",NULL
"3","1895","0",NULL
"4","1895","0",NULL
"5","1895","0",NULL
"6","1895","0",NULL
"2","1894","0",NULL
"3","1894","0",NULL
"4","1894","0",NULL
"5","1894","0",NULL
"6","1894","0",NULL
"2","1893","0",NULL
"3","1893","0",NULL
"4","1893","0",NULL
"5","1893","0",NULL
"6","1893","0",NULL
"2","1892","0",NULL
"3","1892","0",NULL
"4","1892","0",NULL
"5","1892","0",NULL
"6","1892","0",NULL
"6","1891","0",NULL
"2","1891","0",NULL
"3","1891","0",NULL
"4","1891","0",NULL
"5","1891","0",NULL
"2","1890","0",NULL
"3","1890","0",NULL
"4","1890","0",NULL
"5","1890","0",NULL
"6","1890","0",NULL
"2","1889","0",NULL
"3","1889","0",NULL
"4","1889","0",NULL
"5","1889","0",NULL
"6","1889","0",NULL
"5","1888","0",NULL
"6","1888","0",NULL
"2","1888","0",NULL
"3","1888","0",NULL
"4","1888","0",NULL
"2","1887","0",NULL
"3","1887","0",NULL
"4","1887","0",NULL
"5","1887","0",NULL
"6","1887","0",NULL
"2","1886","0",NULL
"3","1886","0",NULL
"4","1886","0",NULL
"5","1886","0",NULL
"6","1886","0",NULL
"4","1885","0",NULL
"5","1885","0",NULL
"6","1885","0",NULL
"2","1885","0",NULL
"3","1885","0",NULL
"2","1884","0",NULL
"3","1884","0",NULL
"4","1884","0",NULL
"5","1884","0",NULL
"6","1884","0",NULL
"2","1883","0",NULL
"3","1883","0",NULL
"4","1883","0",NULL
"5","1883","0",NULL
"6","1883","0",NULL
"3","1882","0",NULL
"4","1882","0",NULL
"5","1882","0",NULL
"6","1882","0",NULL
"2","1882","0",NULL
"2","1881","0",NULL
"3","1881","0",NULL
"4","1881","0",NULL
"5","1881","0",NULL
"6","1881","0",NULL
"2","1880","0",NULL
"3","1880","0",NULL
"4","1880","0",NULL
"5","1880","0",NULL
"6","1880","0",NULL
"2","1879","0",NULL
"3","1879","0",NULL
"4","1879","0",NULL
"5","1879","0",NULL
"6","1879","0",NULL
"2","1878","0",NULL
"3","1878","0",NULL
"4","1878","0",NULL
"5","1878","0",NULL
"6","1878","0",NULL
"2","1877","0",NULL
"3","1877","0",NULL
"4","1877","0",NULL
"5","1877","0",NULL
"6","1877","0",NULL
"2","1876","0",NULL
"3","1876","0",NULL
"4","1876","0",NULL
"5","1876","0",NULL
"6","1876","0",NULL
"6","1875","0",NULL
"2","1875","0",NULL
"3","1875","0",NULL
"4","1875","0",NULL
"5","1875","0",NULL
"2","1874","0",NULL
"3","1874","0",NULL
"4","1874","0",NULL
"5","1874","0",NULL
"6","1874","0",NULL
"2","1873","0",NULL
"3","1873","0",NULL
"4","1873","0",NULL
"5","1873","0",NULL
"6","1873","0",NULL
"5","1872","0",NULL
"6","1872","0",NULL
"2","1872","0",NULL
"3","1872","0",NULL
"4","1872","0",NULL
"2","1871","0",NULL
"3","1871","0",NULL
"4","1871","0",NULL
"5","1871","0",NULL
"6","1871","0",NULL
"2","1870","0",NULL
"3","1870","0",NULL
"4","1870","0",NULL
"5","1870","0",NULL
"6","1870","0",NULL
"4","1869","0",NULL
"5","1869","0",NULL
"6","1869","0",NULL
"2","1869","0",NULL
"3","1869","0",NULL
"2","1868","0",NULL
"3","1868","0",NULL
"4","1868","0",NULL
"5","1868","0",NULL
"6","1868","0",NULL
"2","1867","0",NULL
"3","1867","0",NULL
"4","1867","0",NULL
"5","1867","0",NULL
"6","1867","0",NULL
"3","1866","0",NULL
"4","1866","0",NULL
"5","1866","0",NULL
"6","1866","0",NULL
"2","1866","0",NULL
"2","1865","0",NULL
"3","1865","0",NULL
"4","1865","0",NULL
"5","1865","0",NULL
"6","1865","0",NULL
"2","1864","0",NULL
"3","1864","0",NULL
"4","1864","0",NULL
"5","1864","0",NULL
"6","1864","0",NULL
"2","1863","0",NULL
"3","1863","0",NULL
"4","1863","0",NULL
"5","1863","0",NULL
"6","1863","0",NULL
"2","1862","0",NULL
"3","1862","0",NULL
"4","1862","0",NULL
"5","1862","0",NULL
"6","1862","0",NULL
"2","1861","0",NULL
"3","1861","0",NULL
"4","1861","0",NULL
"5","1861","0",NULL
"6","1861","0",NULL
"2","1860","0",NULL
"3","1860","0",NULL
"4","1860","0",NULL
"5","1860","0",NULL
"6","1860","0",NULL
"6","1859","0",NULL
"2","1859","0",NULL
"3","1859","0",NULL
"4","1859","0",NULL
"5","1859","0",NULL
"2","1858","0",NULL
"3","1858","0",NULL
"4","1858","0",NULL
"5","1858","0",NULL
"6","1858","0",NULL
"2","1857","0",NULL
"3","1857","0",NULL
"4","1857","0",NULL
"5","1857","0",NULL
"6","1857","0",NULL
"5","1856","0",NULL
"6","1856","0",NULL
"2","1856","0",NULL
"3","1856","0",NULL
"4","1856","0",NULL
"2","1855","0",NULL
"3","1855","0",NULL
"4","1855","0",NULL
"5","1855","0",NULL
"6","1855","0",NULL
"2","1854","0",NULL
"3","1854","0",NULL
"4","1854","0",NULL
"5","1854","0",NULL
"6","1854","0",NULL
"4","1853","0",NULL
"5","1853","0",NULL
"6","1853","0",NULL
"2","1853","0",NULL
"3","1853","0",NULL
"2","1852","0",NULL
"3","1852","0",NULL
"4","1852","0",NULL
"5","1852","0",NULL
"6","1852","0",NULL
"2","1851","0",NULL
"3","1851","0",NULL
"4","1851","0",NULL
"5","1851","0",NULL
"6","1851","0",NULL
"3","1850","0",NULL
"4","1850","0",NULL
"5","1850","0",NULL
"6","1850","0",NULL
"2","1850","0",NULL
"2","1849","0",NULL
"3","1849","0",NULL
"4","1849","0",NULL
"5","1849","0",NULL
"6","1849","0",NULL
"2","1848","0",NULL
"3","1848","0",NULL
"4","1848","0",NULL
"5","1848","0",NULL
"6","1848","0",NULL
"2","1847","0",NULL
"3","1847","0",NULL
"4","1847","0",NULL
"5","1847","0",NULL
"6","1847","0",NULL
"2","1846","0",NULL
"3","1846","0",NULL
"4","1846","0",NULL
"5","1846","0",NULL
"6","1846","0",NULL
"2","1844","0",NULL
"3","1844","0",NULL
"4","1844","0",NULL
"5","1844","0",NULL
"6","1844","0",NULL
"2","1843","0",NULL
"3","1843","0",NULL
"4","1843","0",NULL
"5","1843","0",NULL
"6","1843","0",NULL
"6","1842","0",NULL
"2","1842","0",NULL
"3","1842","0",NULL
"4","1842","0",NULL
"5","1842","0",NULL
"2","1841","0",NULL
"3","1841","0",NULL
"4","1841","0",NULL
"5","1841","0",NULL
"6","1841","0",NULL
"2","1840","0",NULL
"3","1840","0",NULL
"4","1840","0",NULL
"5","1840","0",NULL
"6","1840","0",NULL
"5","1839","0",NULL
"6","1839","0",NULL
"2","1839","0",NULL
"3","1839","0",NULL
"4","1839","0",NULL
"2","1837","0",NULL
"3","1837","0",NULL
"4","1837","0",NULL
"5","1837","0",NULL
"6","1837","0",NULL
"2","1836","0",NULL
"3","1836","0",NULL
"4","1836","0",NULL
"5","1836","0",NULL
"6","1836","0",NULL
"4","1835","0",NULL
"5","1835","0",NULL
"6","1835","0",NULL
"2","1835","0",NULL
"3","1835","0",NULL
"2","1834","0",NULL
"3","1834","0",NULL
"4","1834","0",NULL
"5","1834","0",NULL
"6","1834","0",NULL
"2","1833","0",NULL
"3","1833","0",NULL
"4","1833","0",NULL
"5","1833","0",NULL
"6","1833","0",NULL
"3","1832","0",NULL
"4","1832","0",NULL
"5","1832","0",NULL
"6","1832","0",NULL
"2","1832","0",NULL
"2","1831","0",NULL
"3","1831","0",NULL
"4","1831","0",NULL
"5","1831","0",NULL
"6","1831","0",NULL
"2","1830","0",NULL
"3","1830","0",NULL
"4","1830","0",NULL
"5","1830","0",NULL
"6","1830","0",NULL
"2","1829","0",NULL
"3","1829","0",NULL
"4","1829","0",NULL
"5","1829","0",NULL
"6","1829","0",NULL
"2","1828","0",NULL
"3","1828","0",NULL
"4","1828","0",NULL
"5","1828","0",NULL
"6","1828","0",NULL
"2","1827","0",NULL
"3","1827","0",NULL
"4","1827","0",NULL
"5","1827","0",NULL
"6","1827","0",NULL
"2","1826","0",NULL
"3","1826","0",NULL
"4","1826","0",NULL
"5","1826","0",NULL
"6","1826","0",NULL
"6","1825","0",NULL
"2","1825","0",NULL
"3","1825","0",NULL
"4","1825","0",NULL
"5","1825","0",NULL
"2","1824","0",NULL
"3","1824","0",NULL
"4","1824","0",NULL
"5","1824","0",NULL
"6","1824","0",NULL
"2","1823","0",NULL
"3","1823","0",NULL
"4","1823","0",NULL
"5","1823","0",NULL
"6","1823","0",NULL
"5","1822","0",NULL
"6","1822","0",NULL
"2","1822","0",NULL
"3","1822","0",NULL
"4","1822","0",NULL
"2","1821","0",NULL
"3","1821","0",NULL
"4","1821","0",NULL
"5","1821","0",NULL
"6","1821","0",NULL
"2","1819","0",NULL
"3","1819","0",NULL
"4","1819","0",NULL
"5","1819","0",NULL
"6","1819","0",NULL
"4","1818","0",NULL
"5","1818","0",NULL
"6","1818","0",NULL
"2","1818","0",NULL
"3","1818","0",NULL
"2","1817","0",NULL
"3","1817","0",NULL
"4","1817","0",NULL
"5","1817","0",NULL
"6","1817","0",NULL
"2","1816","0",NULL
"3","1816","0",NULL
"4","1816","0",NULL
"5","1816","0",NULL
"6","1816","0",NULL
"3","1815","0",NULL
"4","1815","0",NULL
"5","1815","0",NULL
"6","1815","0",NULL
"2","1815","0",NULL
"2","1814","0",NULL
"3","1814","0",NULL
"4","1814","0",NULL
"5","1814","0",NULL
"6","1814","0",NULL
"2","1812","0",NULL
"3","1812","0",NULL
"4","1812","0",NULL
"5","1812","0",NULL
"6","1812","0",NULL
"2","1811","0",NULL
"3","1811","0",NULL
"4","1811","0",NULL
"5","1811","0",NULL
"6","1811","0",NULL
"2","1809","0",NULL
"3","1809","0",NULL
"4","1809","0",NULL
"5","1809","0",NULL
"6","1809","0",NULL
"2","1793","0",NULL
"3","1793","0",NULL
"4","1793","0",NULL
"5","1793","0",NULL
"6","1793","0",NULL
"2","1792","0",NULL
"3","1792","0",NULL
"4","1792","0",NULL
"5","1792","0",NULL
"6","1792","0",NULL
"6","1791","0",NULL
"2","1791","0",NULL
"3","1791","0",NULL
"4","1791","0",NULL
"5","1791","0",NULL
"2","1790","0",NULL
"3","1790","0",NULL
"4","1790","0",NULL
"5","1790","0",NULL
"6","1790","0",NULL
"2","1789","0",NULL
"3","1789","0",NULL
"4","1789","0",NULL
"5","1789","0",NULL
"6","1789","0",NULL
"5","1788","0",NULL
"6","1788","0",NULL
"2","1788","0",NULL
"3","1788","0",NULL
"4","1788","0",NULL
"2","1787","0",NULL
"3","1787","0",NULL
"4","1787","0",NULL
"5","1787","0",NULL
"6","1787","0",NULL
"2","1786","0",NULL
"3","1786","0",NULL
"4","1786","0",NULL
"5","1786","0",NULL
"6","1786","0",NULL
"4","1785","0",NULL
"5","1785","0",NULL
"6","1785","0",NULL
"2","1785","0",NULL
"3","1785","0",NULL
"2","1784","0",NULL
"3","1784","0",NULL
"4","1784","0",NULL
"5","1784","0",NULL
"6","1784","0",NULL
"2","1783","0",NULL
"3","1783","0",NULL
"4","1783","0",NULL
"5","1783","0",NULL
"6","1783","0",NULL
"3","1782","0",NULL
"4","1782","0",NULL
"5","1782","0",NULL
"6","1782","0",NULL
"2","1782","0",NULL
"2","1781","0",NULL
"3","1781","0",NULL
"4","1781","0",NULL
"5","1781","0",NULL
"6","1781","0",NULL
"2","1780","0",NULL
"3","1780","0",NULL
"4","1780","0",NULL
"5","1780","0",NULL
"6","1780","0",NULL
"2","1779","0",NULL
"3","1779","0",NULL
"4","1779","0",NULL
"5","1779","0",NULL
"6","1779","0",NULL
"2","1778","0",NULL
"3","1778","0",NULL
"4","1778","0",NULL
"5","1778","0",NULL
"6","1778","0",NULL
"2","1777","0",NULL
"3","1777","0",NULL
"4","1777","0",NULL
"5","1777","0",NULL
"6","1777","0",NULL
"2","1776","0",NULL
"3","1776","0",NULL
"4","1776","0",NULL
"5","1776","0",NULL
"6","1776","0",NULL
"6","1775","0",NULL
"2","1775","0",NULL
"3","1775","0",NULL
"4","1775","0",NULL
"5","1775","0",NULL
"2","1774","0",NULL
"3","1774","0",NULL
"4","1774","0",NULL
"5","1774","0",NULL
"6","1774","0",NULL
"2","1773","0",NULL
"3","1773","0",NULL
"4","1773","0",NULL
"5","1773","0",NULL
"6","1773","0",NULL
"5","1772","0",NULL
"6","1772","0",NULL
"2","1772","0",NULL
"3","1772","0",NULL
"4","1772","0",NULL
"2","1771","0",NULL
"3","1771","0",NULL
"4","1771","0",NULL
"5","1771","0",NULL
"6","1771","0",NULL
"2","1769","0",NULL
"3","1769","0",NULL
"4","1769","0",NULL
"5","1769","0",NULL
"6","1769","0",NULL
"4","1768","0",NULL
"5","1768","0",NULL
"6","1768","0",NULL
"2","1768","0",NULL
"3","1768","0",NULL
"2","1767","0",NULL
"3","1767","0",NULL
"4","1767","0",NULL
"5","1767","0",NULL
"6","1767","0",NULL
"2","1765","0",NULL
"3","1765","0",NULL
"4","1765","0",NULL
"5","1765","0",NULL
"6","1765","0",NULL
"3","1764","0",NULL
"4","1764","0",NULL
"5","1764","0",NULL
"6","1764","0",NULL
"2","1764","0",NULL
"2","1761","0",NULL
"3","1761","0",NULL
"4","1761","0",NULL
"5","1761","0",NULL
"6","1761","0",NULL
"2","1760","0",NULL
"3","1760","0",NULL
"4","1760","0",NULL
"5","1760","0",NULL
"6","1760","0",NULL
"2","1759","0",NULL
"3","1759","0",NULL
"4","1759","0",NULL
"5","1759","0",NULL
"6","1759","0",NULL
"2","1758","0",NULL
"3","1758","0",NULL
"4","1758","0",NULL
"5","1758","0",NULL
"6","1758","0",NULL
"2","1757","0",NULL
"3","1757","0",NULL
"4","1757","0",NULL
"5","1757","0",NULL
"6","1757","0",NULL
"2","1756","0",NULL
"3","1756","0",NULL
"4","1756","0",NULL
"5","1756","0",NULL
"6","1756","0",NULL
"6","1755","0",NULL
"2","1755","0",NULL
"3","1755","0",NULL
"4","1755","0",NULL
"5","1755","0",NULL
"2","1754","0",NULL
"3","1754","0",NULL
"4","1754","0",NULL
"5","1754","0",NULL
"6","1754","0",NULL
"2","1753","0",NULL
"3","1753","0",NULL
"4","1753","0",NULL
"5","1753","0",NULL
"6","1753","0",NULL
"2","1752","0",NULL
"3","1752","0",NULL
"4","1752","0",NULL
"5","1752","0",NULL
"6","1752","0",NULL
"5","1751","0",NULL
"6","1751","0",NULL
"2","1751","0",NULL
"3","1751","0",NULL
"4","1751","0",NULL
"2","1750","0",NULL
"3","1750","0",NULL
"4","1750","0",NULL
"5","1750","0",NULL
"6","1750","0",NULL
"2","1749","0",NULL
"3","1749","0",NULL
"4","1749","0",NULL
"5","1749","0",NULL
"6","1749","0",NULL
"4","1748","0",NULL
"5","1748","0",NULL
"6","1748","0",NULL
"2","1748","0",NULL
"3","1748","0",NULL
"2","1747","0",NULL
"3","1747","0",NULL
"4","1747","0",NULL
"5","1747","0",NULL
"6","1747","0",NULL
"2","1746","0",NULL
"3","1746","0",NULL
"4","1746","0",NULL
"5","1746","0",NULL
"6","1746","0",NULL
"3","1745","0",NULL
"4","1745","0",NULL
"5","1745","0",NULL
"6","1745","0",NULL
"2","1745","0",NULL
"2","1744","0",NULL
"3","1744","0",NULL
"4","1744","0",NULL
"5","1744","0",NULL
"6","1744","0",NULL
"2","1743","0",NULL
"3","1743","0",NULL
"4","1743","0",NULL
"5","1743","0",NULL
"6","1743","0",NULL
"2","1742","0",NULL
"3","1742","0",NULL
"4","1742","0",NULL
"5","1742","0",NULL
"6","1742","0",NULL
"2","1741","0",NULL
"3","1741","0",NULL
"4","1741","0",NULL
"5","1741","0",NULL
"6","1741","0",NULL
"2","1740","0",NULL
"3","1740","0",NULL
"4","1740","0",NULL
"5","1740","0",NULL
"6","1740","0",NULL
"2","1739","0",NULL
"3","1739","0",NULL
"4","1739","0",NULL
"5","1739","0",NULL
"6","1739","0",NULL
"6","1738","0",NULL
"2","1738","0",NULL
"3","1738","0",NULL
"4","1738","0",NULL
"5","1738","0",NULL
"2","1737","0",NULL
"3","1737","0",NULL
"4","1737","0",NULL
"5","1737","0",NULL
"6","1737","0",NULL
"2","1736","0",NULL
"3","1736","0",NULL
"4","1736","0",NULL
"5","1736","0",NULL
"6","1736","0",NULL
"5","1735","0",NULL
"6","1735","0",NULL
"2","1735","0",NULL
"3","1735","0",NULL
"4","1735","0",NULL
"2","1734","0",NULL
"3","1734","0",NULL
"4","1734","0",NULL
"5","1734","0",NULL
"6","1734","0",NULL
"2","1733","0",NULL
"3","1733","0",NULL
"4","1733","0",NULL
"5","1733","0",NULL
"6","1733","0",NULL
"4","1732","0",NULL
"5","1732","0",NULL
"6","1732","0",NULL
"2","1732","0",NULL
"3","1732","0",NULL
"2","1731","0",NULL
"3","1731","0",NULL
"4","1731","0",NULL
"5","1731","0",NULL
"6","1731","0",NULL
"2","1730","0",NULL
"3","1730","0",NULL
"4","1730","0",NULL
"5","1730","0",NULL
"6","1730","0",NULL
"3","1729","0",NULL
"4","1729","0",NULL
"5","1729","0",NULL
"6","1729","0",NULL
"2","1729","0",NULL
"2","1728","0",NULL
"3","1728","0",NULL
"4","1728","0",NULL
"5","1728","0",NULL
"6","1728","0",NULL
"2","1727","0",NULL
"3","1727","0",NULL
"4","1727","0",NULL
"5","1727","0",NULL
"6","1727","0",NULL
"2","1726","0",NULL
"3","1726","0",NULL
"4","1726","0",NULL
"5","1726","0",NULL
"6","1726","0",NULL
"2","1725","0",NULL
"3","1725","0",NULL
"4","1725","0",NULL
"5","1725","0",NULL
"6","1725","0",NULL
"2","1724","0",NULL
"3","1724","0",NULL
"4","1724","0",NULL
"5","1724","0",NULL
"6","1724","0",NULL
"2","1723","0",NULL
"3","1723","0",NULL
"4","1723","0",NULL
"5","1723","0",NULL
"6","1723","0",NULL
"6","1722","0",NULL
"2","1722","0",NULL
"3","1722","0",NULL
"4","1722","0",NULL
"5","1722","0",NULL
"2","1721","0",NULL
"3","1721","0",NULL
"4","1721","0",NULL
"5","1721","0",NULL
"6","1721","0",NULL
"2","1720","0",NULL
"3","1720","0",NULL
"4","1720","0",NULL
"5","1720","0",NULL
"6","1720","0",NULL
"5","1719","0",NULL
"6","1719","0",NULL
"2","1719","0",NULL
"3","1719","0",NULL
"4","1719","0",NULL
"2","1718","0",NULL
"3","1718","0",NULL
"4","1718","0",NULL
"5","1718","0",NULL
"6","1718","0",NULL
"2","1717","0",NULL
"3","1717","0",NULL
"4","1717","0",NULL
"5","1717","0",NULL
"6","1717","0",NULL
"4","1716","0",NULL
"5","1716","0",NULL
"6","1716","0",NULL
"2","1716","0",NULL
"3","1716","0",NULL
"2","1715","0",NULL
"3","1715","0",NULL
"4","1715","0",NULL
"5","1715","0",NULL
"6","1715","0",NULL
"2","1714","0",NULL
"3","1714","0",NULL
"4","1714","0",NULL
"5","1714","0",NULL
"6","1714","0",NULL
"3","1713","0",NULL
"4","1713","0",NULL
"5","1713","0",NULL
"6","1713","0",NULL
"2","1713","0",NULL
"2","1712","0",NULL
"3","1712","0",NULL
"4","1712","0",NULL
"5","1712","0",NULL
"6","1712","0",NULL
"2","1711","0",NULL
"3","1711","0",NULL
"4","1711","0",NULL
"5","1711","0",NULL
"6","1711","0",NULL
"2","1710","0",NULL
"3","1710","0",NULL
"4","1710","0",NULL
"5","1710","0",NULL
"6","1710","0",NULL
"2","1709","0",NULL
"3","1709","0",NULL
"4","1709","0",NULL
"5","1709","0",NULL
"6","1709","0",NULL
"2","1708","0",NULL
"3","1708","0",NULL
"4","1708","0",NULL
"5","1708","0",NULL
"6","1708","0",NULL
"3","1707","0",NULL
"4","1707","0",NULL
"5","1707","0",NULL
"6","1707","0",NULL
"2","1707","0",NULL
"2","1706","0",NULL
